Train,Type,From,To,StartTime,EndTime
Train_10,Train Trip,Station3,Station1,419880,422280
Train_10,Light Travel,Station1,Station1,422280,422280
Train_10,Train Trip,Station1,Station3,423660,426120
Train_10,Light Travel,Station3,Station3,426120,426120
Train_10,Train Trip,Station3,Station1,427080,429480
Train_10,Light Travel,Station1,Station1,429480,429480
Train_10,Train Trip,Station1,Station3,430860,433320
Train_10,Light Travel,Station3,Station3,433320,433320
Train_10,Train Trip,Station3,Station1,450480,452880
Train_10,Light Travel,Station1,Station1,452880,452880
Train_10,Train Trip,Station1,Station3,454200,456720
Train_10,Light Travel,Station3,Station3,456720,456720
Train_10,Train Trip,Station3,Station1,457680,460080
Train_10,Light Travel,Station1,Station1,460080,460080
Train_10,Train Trip,Station1,Station3,461400,463920
Train_10,Light Travel,Station3,Station3,463920,463920
Train_10,Train Trip,Station3,Station1,464880,467280
Train_10,Light Travel,Station1,Station1,467280,467280
Train_10,Train Trip,Station1,Station3,468600,471120
Train_10,Light Travel,Station3,Station3,471120,471120
Train_10,Train Trip,Station3,Station1,472080,474480
Train_10,Light Travel,Station1,Station1,474480,474480
Train_10,Train Trip,Station1,Station3,475800,478320
Train_10,Light Travel,Station3,Station3,478320,478320
Train_10,Train Trip,Station3,Station1,479280,481680
Train_10,Light Travel,Station1,Station1,481680,481680
Train_10,Train Trip,Station1,Station3,483000,485520
Train_10,Light Travel,Station3,Station3,485520,485520
Train_10,Train Trip,Station3,Station1,486480,488880
Train_10,Light Travel,Station1,Station1,488880,488880
Train_10,Train Trip,Station1,Station3,490200,492720
Train_10,Light Travel,Station3,Station3,492720,492720
Train_10,Train Trip,Station3,Station1,493680,496080
Train_10,Light Travel,Station1,Station1,496080,496080
Train_10,Train Trip,Station1,Station3,497400,499920
Train_10,Light Travel,Station3,Station3,499920,499920
Train_10,Train Trip,Station3,Station1,500880,503280
Train_10,Light Travel,Station1,Station1,503280,503280
Train_10,Train Trip,Station1,Station3,504600,507120
Train_10,Light Travel,Station3,Station3,507120,507120
Train_10,Train Trip,Station3,Station1,508080,510480
Train_10,Light Travel,Station1,Station1,510480,510480
Train_10,Train Trip,Station1,Station3,511800,514320
Train_10,Light Travel,Station3,Station3,514320,514320
Train_10,Train Trip,Station3,Station1,515280,517680
Train_10,Light Travel,Station1,Station1,517680,517680
Train_10,Train Trip,Station1,Station3,519000,521640
Train_10,Light Travel,Station3,Station3,521640,521640
Train_10,Train Trip,Station3,Station1,536880,539280
Train_10,Light Travel,Station1,Station1,539280,539280
